filename,location,num_annotators,time_h,time_min,time_sec,total_duration,washing_duration,movement_1,movement_2,movement_3,movement_4,movement_5,movement_6,movement_7,movement_0,ring,armband,long_nails,date,datetime,time_of_day_cat,day_type
2020-10-11_16-58-56_camera100.avi-fix.mp4,Jurmala,2,16,58,56,25.5,7.6,1.7,0.0,0.4,0.0,0.0,0.0,0.0,5.4,1,1,0,2020-10-11,2020-10-11 16:58:56,afternoon,weekend
2020-10-12_02-41-58_camera100.avi-fix.mp4,Jurmala,2,2,41,58,19.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0,0,0,2020-10-12,2020-10-12 02:41:58,overnight,weekday
2020-10-12_03-23-33_camera100.avi-fix.mp4,Jurmala,2,3,23,33,8.5,3.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1,1,0,2020-10-12,2020-10-12 03:23:33,overnight,weekday
2020-10-12_03-31-23_camera100.avi-fix.mp4,Jurmala,2,3,31,23,11.4,2.9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1,1,0,2020-10-12,2020-10-12 03:31:23,overnight,weekday
2020-10-12_04-00-53_camera100.avi-fix.mp4,Jurmala,2,4,0,53,5.9,3.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1,1,0,2020-10-12,2020-10-12 04:00:53,overnight,weekday
2020-10-12_04-26-29_camera100.avi-fix.mp4,Jurmala,2,4,26,29,6.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1,1,0,2020-10-12,2020-10-12 04:26:29,overnight,weekday
2020-10-12_05-19-29_camera100.avi-fix.mp4,Jurmala,2,5,19,29,17.1,10.7,0.4,0.3,0.4,0.0,0.0,0.0,0.0,9.7,1,1,0,2020-10-12,2020-10-12 05:19:29,overnight,weekday
2020-10-12_05-38-18_camera100.avi-fix.mp4,Jurmala,2,5,38,18,17.5,10.3,3.6,0.0,1.2,0.0,0.0,0.0,0.0,5.5,1,1,0,2020-10-12,2020-10-12 05:38:18,overnight,weekday
2020-10-12_06-17-58_camera100.avi-fix.mp4,Jurmala,2,6,17,58,23.8,11.5,2.9,0.0,1.3,0.0,0.0,0.0,0.0,7.3,1,1,0,2020-10-12,2020-10-12 06:17:58,morning,weekday
2020-10-12_07-11-10_camera100.avi-fix.mp4,Jurmala,2,7,11,10,28.9,8.7,0.0,0.6,0.8,0.0,0.0,0.0,0.0,7.3,0,0,0,2020-10-12,2020-10-12 07:11:10,morning,weekday
2020-10-12_08-18-17_camera100.avi-fix.mp4,Jurmala,2,8,18,17,47.3,11.2,0.0,1.8,1.0,0.0,0.0,0.0,0.0,8.4,0,0,0,2020-10-12,2020-10-12 08:18:17,morning,weekday
2020-10-12_08-35-52_camera100.avi-fix.mp4,Jurmala,2,8,35,52,36.2,10.4,2.1,0.0,0.3,0.0,0.0,0.0,0.0,7.9,0,0,0,2020-10-12,2020-10-12 08:35:52,morning,weekday
2020-10-12_09-26-50_camera100.avi-fix.mp4,Jurmala,2,9,26,50,42.8,8.4,0.0,0.0,1.2,0.0,0.0,0.0,0.0,7.2,0,0,0,2020-10-12,2020-10-12 09:26:50,morning,weekday
2020-10-12_09-58-54_camera100.avi-fix.mp4,Jurmala,2,9,58,54,18.0,9.1,0.0,1.5,1.1,0.0,0.0,0.0,0.0,6.5,0,0,0,2020-10-12,2020-10-12 09:58:54,morning,weekday
2020-10-12_11-24-26_camera100.avi-fix.mp4,Jurmala,2,11,24,26,17.5,6.2,0.0,0.5,0.3,0.0,0.0,0.0,0.0,5.4,0,0,0,2020-10-12,2020-10-12 11:24:26,morning,weekday
2020-10-12_11-50-20_camera100.avi-fix.mp4,Jurmala,2,11,50,20,27.7,17.3,1.5,0.0,0.3,0.0,0.0,0.0,0.0,15.5,0,0,0,2020-10-12,2020-10-12 11:50:20,morning,weekday
2020-10-12_12-19-21_camera100.avi-fix.mp4,Jurmala,2,12,19,21,59.5,17.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0,0,0,2020-10-12,2020-10-12 12:19:21,afternoon,weekday
2020-10-12_12-28-41_camera100.avi-fix.mp4,Jurmala,2,12,28,41,39.8,19.6,0.9,4.0,1.4,0.0,2.4,1.1,0.0,9.9,0,0,0,2020-10-12,2020-10-12 12:28:41,afternoon,weekday
2020-10-12_12-33-19_camera100.avi-fix.mp4,Jurmala,2,12,33,19,31.5,13.2,0.3,1.1,0.8,0.0,0.0,1.1,0.0,10.0,0,0,0,2020-10-12,2020-10-12 12:33:19,afternoon,weekday
2020-10-12_12-50-38_camera100.avi-fix.mp4,Jurmala,2,12,50,38,42.3,2.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,0,0,2020-10-12,2020-10-12 12:50:38,afternoon,weekday
2020-10-12_13-23-12_camera100.avi-fix.mp4,Jurmala,2,13,23,12,21.2,5.5,1.6,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0,0,0,2020-10-12,2020-10-12 13:23:12,afternoon,weekday
2020-10-12_13-50-18_camera100.avi-fix.mp4,Jurmala,2,13,50,18,12.2,2.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,0,0,2020-10-12,2020-10-12 13:50:18,afternoon,weekday
2020-10-12_15-21-05_camera100.avi-fix.mp4,Jurmala,2,15,21,5,19.7,10.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0,0,0,2020-10-12,2020-10-12 15:21:05,afternoon,weekday
2020-10-12_15-57-26_camera100.avi-fix.mp4,Jurmala,2,15,57,26,10.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0,0,0,2020-10-12,2020-10-12 15:57:26,afternoon,weekday
2020-10-12_17-10-14_camera100.avi-fix.mp4,Jurmala,2,17,10,14,24.2,2.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0,0,0,2020-10-12,2020-10-12 17:10:14,afternoon,weekday
2020-10-12_18-31-55_camera100.avi-fix.mp4,Jurmala,2,18,31,55,37.7,17.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0,0,0,2020-10-12,2020-10-12 18:31:55,evening,weekday
2020-10-13_11-10-45_camera100.avi-fix.mp4,Jurmala,2,11,10,45,25.4,9.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,7.9,1,0,0,2020-10-13,2020-10-13 11:10:45,morning,weekday
2020-10-13_13-30-09_camera100.avi-fix.mp4,Jurmala,2,13,30,9,18.5,6.3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0,1,1,2020-10-13,2020-10-13 13:30:09,afternoon,weekday
2020-10-13_13-53-00_camera100.avi-fix.mp4,Jurmala,2,13,53,0,19.8,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1,0,1,2020-10-13,2020-10-13 13:53:00,afternoon,weekday
2020-10-13_14-41-33_camera100.avi-fix.mp4,Jurmala,2,14,41,33,11.7,6.2,0.7,0.0,0.6,0.0,0.0,0.0,0.0,4.9,1,0,0,2020-10-13,2020-10-13 14:41:33,afternoon,weekday
2020-10-13_16-35-33_camera100.avi-fix.mp4,Jurmala,2,16,35,33,43.7,21.9,0.6,1.3,2.0,0.4,0.0,0.0,0.0,17.5,1,0,0,2020-10-13,2020-10-13 16:35:33,afternoon,weekday
2020-10-13_20-29-40_camera100.avi-fix.mp4,Jurmala,2,20,29,40,16.1,5.1,0.6,0.0,0.4,0.0,0.0,0.0,0.0,4.1,0,1,0,2020-10-13,2020-10-13 20:29:40,evening,weekday
2020-10-13_20-43-22_camera100.avi-fix.mp4,Jurmala,2,20,43,22,6.8,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,0,0,2020-10-13,2020-10-13 20:43:22,evening,weekday
2020-10-14_00-57-42_camera100.avi-fix.mp4,Jurmala,2,0,57,42,16.2,2.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0,0,0,2020-10-14,2020-10-14 00:57:42,overnight,weekday
2020-10-14_05-26-41_camera100.avi-fix.mp4,Jurmala,2,5,26,41,15.4,5.6,1.9,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0,1,1,2020-10-14,2020-10-14 05:26:41,overnight,weekday
2020-10-14_05-28-46_camera100.avi-fix.mp4,Jurmala,2,5,28,46,10.7,3.6,0.7,0.0,0.2,0.0,0.0,0.0,0.0,2.6,1,0,0,2020-10-14,2020-10-14 05:28:46,overnight,weekday
2020-10-14_06-52-53_camera100.avi-fix.mp4,Jurmala,2,6,52,53,49.9,27.5,1.3,0.0,0.0,0.0,0.0,0.0,0.0,26.2,1,0,1,2020-10-14,2020-10-14 06:52:53,morning,weekday
2020-10-14_08-24-43_camera100.avi-fix.mp4,Jurmala,2,8,24,43,51.7,33.8,2.1,0.0,1.1,0.8,0.0,0.0,0.0,29.7,1,0,1,2020-10-14,2020-10-14 08:24:43,morning,weekday
2020-10-14_09-16-10_camera100.avi-fix.mp4,Jurmala,2,9,16,10,39.4,18.5,1.4,0.0,0.0,0.0,0.0,0.0,0.0,17.1,1,0,1,2020-10-14,2020-10-14 09:16:10,morning,weekday
2020-10-14_10-16-46_camera100.avi-fix.mp4,Jurmala,2,10,16,46,53.6,38.3,4.8,0.0,0.0,0.0,0.0,0.0,0.0,33.5,1,0,1,2020-10-14,2020-10-14 10:16:46,morning,weekday
2020-10-14_10-44-47_camera100.avi-fix.mp4,Jurmala,2,10,44,47,31.9,17.2,2.5,0.0,0.0,0.0,0.0,0.0,0.0,14.7,1,0,1,2020-10-14,2020-10-14 10:44:47,morning,weekday
2020-10-14_11-35-44_camera100.avi-fix.mp4,Jurmala,2,11,35,44,35.5,20.9,2.7,3.6,0.7,2.7,2.0,1.0,0.0,8.2,1,0,0,2020-10-14,2020-10-14 11:35:44,morning,weekday
2020-10-14_17-36-22_camera100.avi-fix.mp4,Jurmala,2,17,36,22,26.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0,1,0,2020-10-14,2020-10-14 17:36:22,afternoon,weekday
2020-10-15_06-33-04_camera100.avi-fix.mp4,Jurmala,2,6,33,4,39.6,12.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,1,0,0,2020-10-15,2020-10-15 06:33:04,morning,weekday
2020-10-15_07-20-50_camera100.avi-fix.mp4,Jurmala,2,7,20,50,23.1,6.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,5.7,1,0,0,2020-10-15,2020-10-15 07:20:50,morning,weekday
2020-10-15_11-06-17_camera100.avi-fix.mp4,Jurmala,2,11,6,17,22.4,11.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,10.8,1,0,0,2020-10-15,2020-10-15 11:06:17,morning,weekday
2020-10-15_12-27-24_camera100.avi-fix.mp4,Jurmala,1,12,27,24,11.9,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1,0,0,2020-10-15,2020-10-15 12:27:24,afternoon,weekday
2020-10-15_13-26-29_camera100.avi-fix.mp4,Jurmala,2,13,26,29,28.1,17.9,1.2,0.0,0.0,0.4,0.0,0.0,0.0,16.3,1,1,1,2020-10-15,2020-10-15 13:26:29,afternoon,weekday
2020-10-15_15-46-01_camera100.avi-fix.mp4,Jurmala,2,15,46,1,24.4,9.3,1.4,0.0,0.0,0.0,0.0,0.0,0.0,7.9,1,0,0,2020-10-15,2020-10-15 15:46:01,afternoon,weekday
2020-10-16_06-03-58_camera100.avi-fix.mp4,Jurmala,2,6,3,58,17.0,11.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,10.1,1,0,0,2020-10-16,2020-10-16 06:03:58,morning,weekday
2020-10-16_06-24-01_camera100.avi-fix.mp4,Jurmala,2,6,24,1,33.7,23.5,0.1,1.4,0.8,0.0,0.0,0.0,0.0,21.2,0,0,0,2020-10-16,2020-10-16 06:24:01,morning,weekday
2020-10-16_06-56-39_camera100.avi-fix.mp4,Jurmala,2,6,56,39,118.4,69.7,3.3,7.3,3.9,1.2,2.4,2.3,0.5,48.6,0,0,0,2020-10-16,2020-10-16 06:56:39,morning,weekday
2020-10-16_08-37-37_camera100.avi-fix.mp4,Jurmala,2,8,37,37,15.5,8.5,0.0,0.0,1.8,0.0,0.0,0.0,0.0,6.8,0,0,0,2020-10-16,2020-10-16 08:37:37,morning,weekday
2020-10-16_08-54-20_camera100.avi-fix.mp4,Jurmala,2,8,54,20,17.5,14.0,0.0,0.7,0.2,0.0,0.0,0.0,0.0,13.1,0,0,0,2020-10-16,2020-10-16 08:54:20,morning,weekday
2020-10-16_10-28-55_camera100.avi-fix.mp4,Jurmala,2,10,28,55,26.0,19.9,0.7,0.0,2.4,0.0,0.0,0.0,0.0,16.7,0,0,0,2020-10-16,2020-10-16 10:28:55,morning,weekday
2020-10-16_11-00-57_camera100.avi-fix.mp4,Jurmala,2,11,0,57,43.5,32.6,2.3,2.3,1.4,0.0,2.1,2.2,0.0,22.3,0,0,0,2020-10-16,2020-10-16 11:00:57,morning,weekday
2020-10-16_11-56-16_camera100.avi-fix.mp4,Jurmala,2,11,56,16,11.1,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0,0,0,2020-10-16,2020-10-16 11:56:16,morning,weekday
2020-10-16_11-57-23_camera100.avi-fix.mp4,Jurmala,2,11,57,23,83.2,41.6,0.6,0.0,1.3,0.0,0.0,0.0,0.0,39.8,0,0,0,2020-10-16,2020-10-16 11:57:23,morning,weekday
2020-10-17_04-29-23_camera100.avi-fix.mp4,Jurmala,2,4,29,23,16.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,0,0,2020-10-17,2020-10-17 04:29:23,overnight,weekend
2020-10-17_06-32-12_camera100.avi-fix.mp4,Jurmala,2,6,32,12,68.5,34.2,2.9,3.6,1.8,3.2,2.8,2.2,0.0,17.7,0,0,0,2020-10-17,2020-10-17 06:32:12,morning,weekend
2020-10-17_06-48-37_camera100.avi-fix.mp4,Jurmala,2,6,48,37,24.4,14.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0,1,1,2020-10-17,2020-10-17 06:48:37,morning,weekend
2020-10-17_07-10-38_camera100.avi-fix.mp4,Jurmala,2,7,10,38,22.7,3.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0,0,0,2020-10-17,2020-10-17 07:10:38,morning,weekend
2020-10-17_10-18-42_camera100.avi-fix.mp4,Jurmala,2,10,18,42,52.5,44.3,0.5,2.7,1.5,3.6,2.2,2.0,0.0,31.9,1,0,0,2020-10-17,2020-10-17 10:18:42,morning,weekend
2020-10-17_10-37-12_camera100.avi-fix.mp4,Jurmala,2,10,37,12,36.3,5.7,1.1,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0,0,0,2020-10-17,2020-10-17 10:37:12,morning,weekend
2020-10-17_11-04-00_camera100.avi-fix.mp4,Jurmala,2,11,4,0,11.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0,1,1,2020-10-17,2020-10-17 11:04:00,morning,weekend
2020-10-17_11-14-57_camera100.avi-fix.mp4,Jurmala,2,11,14,57,21.2,4.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0,0,0,2020-10-17,2020-10-17 11:14:57,morning,weekend
2020-10-17_11-40-02_camera100.avi-fix.mp4,Jurmala,2,11,40,2,15.4,5.9,1.4,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0,0,0,2020-10-17,2020-10-17 11:40:02,morning,weekend
2020-10-17_13-09-59_camera100.avi-fix.mp4,Jurmala,2,13,9,59,17.2,9.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0,1,1,2020-10-17,2020-10-17 13:09:59,afternoon,weekend
2020-10-17_13-15-31_camera100.avi-fix.mp4,Jurmala,2,13,15,31,12.4,3.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,2020-10-17,2020-10-17 13:15:31,afternoon,weekend
2020-10-17_13-40-49_camera100.avi-fix.mp4,Jurmala,2,13,40,49,12.9,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0,0,0,2020-10-17,2020-10-17 13:40:49,afternoon,weekend
2020-10-17_14-18-16_camera100.avi-fix.mp4,Jurmala,2,14,18,16,31.6,7.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0,0,1,2020-10-17,2020-10-17 14:18:16,afternoon,weekend
2020-10-17_14-26-01_camera100.avi-fix.mp4,Jurmala,2,14,26,1,11.0,3.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0,0,0,2020-10-17,2020-10-17 14:26:01,afternoon,weekend
2020-10-17_15-00-21_camera100.avi-fix.mp4,Jurmala,2,15,0,21,29.9,4.5,0.4,0.4,0.7,0.0,0.0,0.0,0.0,3.0,0,0,0,2020-10-17,2020-10-17 15:00:21,afternoon,weekend
2020-10-17_15-12-12_camera100.avi-fix.mp4,Jurmala,2,15,12,12,12.6,1.6,0.2,0.0,0.2,0.0,0.0,0.0,0.0,1.1,0,0,0,2020-10-17,2020-10-17 15:12:12,afternoon,weekend
2020-10-18_04-38-32_camera100.avi-fix.mp4,Jurmala,2,4,38,32,14.8,2.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0,0,0,2020-10-18,2020-10-18 04:38:32,overnight,weekend
2020-10-18_04-58-35_camera100.avi-fix.mp4,Jurmala,2,4,58,35,17.2,5.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0,0,0,2020-10-18,2020-10-18 04:58:35,overnight,weekend
2020-10-18_06-05-04_camera100.avi-fix.mp4,Jurmala,2,6,5,4,61.1,38.8,2.0,3.3,3.1,2.3,3.0,2.4,0.0,22.7,0,0,0,2020-10-18,2020-10-18 06:05:04,morning,weekend
2020-10-18_06-08-33_camera100.avi-fix.mp4,Jurmala,2,6,8,33,16.0,6.7,0.4,1.0,0.3,0.0,0.0,0.0,0.0,5.0,0,0,0,2020-10-18,2020-10-18 06:08:33,morning,weekend
2020-10-18_08-08-10_camera100.avi-fix.mp4,Jurmala,2,8,8,10,11.6,5.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0,0,1,2020-10-18,2020-10-18 08:08:10,morning,weekend
2020-10-18_08-38-59_camera100.avi-fix.mp4,Jurmala,2,8,38,59,53.8,22.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,21.3,1,0,1,2020-10-18,2020-10-18 08:38:59,morning,weekend
2020-10-18_08-59-07_camera100.avi-fix.mp4,Jurmala,2,8,59,7,35.7,3.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0,0,1,2020-10-18,2020-10-18 08:59:07,morning,weekend
2020-10-18_09-01-29_camera100.avi-fix.mp4,Jurmala,2,9,1,29,17.1,4.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0,0,1,2020-10-18,2020-10-18 09:01:29,morning,weekend
2020-10-18_09-24-10_camera100.avi-fix.mp4,Jurmala,2,9,24,10,12.0,3.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2020-10-18,2020-10-18 09:24:10,morning,weekend
2020-10-18_10-17-09_camera100.avi-fix.mp4,Jurmala,2,10,17,9,20.6,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0,0,1,2020-10-18,2020-10-18 10:17:09,morning,weekend
2020-10-18_10-45-08_camera100.avi-fix.mp4,Jurmala,2,10,45,8,12.1,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0,0,1,2020-10-18,2020-10-18 10:45:08,morning,weekend
2020-10-18_11-18-41_camera100.avi-fix.mp4,Jurmala,2,11,18,41,13.2,4.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0,0,1,2020-10-18,2020-10-18 11:18:41,morning,weekend
2020-10-18_11-53-35_camera100.avi-fix.mp4,Jurmala,2,11,53,35,17.8,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0,0,1,2020-10-18,2020-10-18 11:53:35,morning,weekend
2020-10-18_12-32-32_camera100.avi-fix.mp4,Jurmala,2,12,32,32,21.2,5.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0,0,1,2020-10-18,2020-10-18 12:32:32,afternoon,weekend
2020-10-18_15-24-24_camera100.avi-fix.mp4,Jurmala,2,15,24,24,12.6,5.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0,0,1,2020-10-18,2020-10-18 15:24:24,afternoon,weekend
2020-10-18_16-45-05_camera100.avi-fix.mp4,Jurmala,2,16,45,5,21.7,12.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0,0,1,2020-10-18,2020-10-18 16:45:05,afternoon,weekend
2020-10-18_16-53-08_camera100.avi-fix.mp4,Jurmala,2,16,53,8,12.0,3.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0,0,1,2020-10-18,2020-10-18 16:53:08,afternoon,weekend
2020-10-19_06-03-06_camera100.avi-fix.mp4,Jurmala,2,6,3,6,18.2,1.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0,0,0,2020-10-19,2020-10-19 06:03:06,morning,weekday
2020-10-19_06-27-14_camera100.avi-fix.mp4,Jurmala,2,6,27,14,15.8,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1,0,0,2020-10-19,2020-10-19 06:27:14,morning,weekday
2020-10-19_06-29-04_camera100.avi-fix.mp4,Jurmala,2,6,29,4,58.9,41.0,2.4,2.7,4.2,1.7,2.6,3.5,0.0,24.0,0,0,0,2020-10-19,2020-10-19 06:29:04,morning,weekday
2020-10-19_10-16-02_camera100.avi-fix.mp4,Jurmala,2,10,16,2,10.4,5.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0,2020-10-19,2020-10-19 10:16:02,morning,weekday
2020-10-19_10-31-50_camera100.avi-fix.mp4,Jurmala,2,10,31,50,11.2,3.7,0.2,0.0,0.5,0.0,0.0,0.0,0.0,3.0,0,0,0,2020-10-19,2020-10-19 10:31:50,morning,weekday
2020-10-19_12-30-18_camera100.avi-fix.mp4,Jurmala,2,12,30,18,40.5,24.4,5.4,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0,0,2020-10-19,2020-10-19 12:30:18,afternoon,weekday
2020-10-19_15-07-12_camera100.avi-fix.mp4,Jurmala,2,15,7,12,14.6,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0,0,0,2020-10-19,2020-10-19 15:07:12,afternoon,weekday
2020-10-19_17-20-58_camera100.avi-fix.mp4,Jurmala,2,17,20,58,13.4,4.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0,0,0,2020-10-19,2020-10-19 17:20:58,afternoon,weekday
2020-10-19_17-43-19_camera100.avi-fix.mp4,Jurmala,2,17,43,19,20.3,13.2,1.8,0.0,0.7,0.0,0.0,0.0,0.0,10.7,0,0,0,2020-10-19,2020-10-19 17:43:19,afternoon,weekday
2020-10-20_06-24-02_camera100.avi-fix.mp4,Jurmala,2,6,24,2,58.8,29.4,2.9,2.4,2.7,2.3,2.2,2.1,0.0,14.9,0,0,0,2020-10-20,2020-10-20 06:24:02,morning,weekday
2020-10-20_06-35-09_camera100.avi-fix.mp4,Jurmala,2,6,35,9,25.1,5.3,0.8,0.8,0.4,0.0,0.0,0.0,0.0,3.3,0,0,0,2020-10-20,2020-10-20 06:35:09,morning,weekday
2020-10-20_07-02-44_camera100.avi-fix.mp4,Jurmala,2,7,2,44,23.7,7.0,0.2,0.2,0.3,0.0,0.0,0.0,0.0,6.4,0,0,0,2020-10-20,2020-10-20 07:02:44,morning,weekday
2020-10-20_08-24-01_camera100.avi-fix.mp4,Jurmala,2,8,24,1,21.4,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0,0,0,2020-10-20,2020-10-20 08:24:01,morning,weekday
2020-10-20_08-33-17_camera100.avi-fix.mp4,Jurmala,2,8,33,17,18.3,7.9,0.7,0.0,1.4,0.0,0.0,0.0,0.0,5.7,0,0,0,2020-10-20,2020-10-20 08:33:17,morning,weekday
2020-10-20_09-34-58_camera100.avi-fix.mp4,Jurmala,2,9,34,58,25.6,5.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0,0,0,2020-10-20,2020-10-20 09:34:58,morning,weekday
2020-10-20_10-41-16_camera100.avi-fix.mp4,Jurmala,2,10,41,16,26.7,5.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0,0,0,2020-10-20,2020-10-20 10:41:16,morning,weekday
2020-10-20_11-43-52_camera100.avi-fix.mp4,Jurmala,2,11,43,52,15.5,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0,0,0,2020-10-20,2020-10-20 11:43:52,morning,weekday
2020-10-20_11-52-22_camera100.avi-fix.mp4,Jurmala,2,11,52,22,56.2,9.2,0.6,0.0,0.8,0.0,0.0,0.0,0.0,7.8,0,0,0,2020-10-20,2020-10-20 11:52:22,morning,weekday
2020-10-20_13-12-24_camera100.avi-fix.mp4,Jurmala,2,13,12,24,40.1,6.6,0.6,1.1,0.1,0.0,0.0,0.0,0.0,4.8,0,0,0,2020-10-20,2020-10-20 13:12:24,afternoon,weekday
2020-10-20_13-39-47_camera100.avi-fix.mp4,Jurmala,2,13,39,47,17.2,5.5,0.2,0.0,0.2,0.0,0.0,0.0,0.0,5.1,0,0,0,2020-10-20,2020-10-20 13:39:47,afternoon,weekday
2020-10-20_14-27-06_camera100.avi-fix.mp4,Jurmala,2,14,27,6,11.1,4.7,1.4,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0,0,0,2020-10-20,2020-10-20 14:27:06,afternoon,weekday
2020-10-20_14-34-42_camera100.avi-fix.mp4,Jurmala,2,14,34,42,10.8,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0,0,0,2020-10-20,2020-10-20 14:34:42,afternoon,weekday
2020-10-20_15-02-07_camera100.avi-fix.mp4,Jurmala,2,15,2,7,31.1,5.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0,2020-10-20,2020-10-20 15:02:07,afternoon,weekday
2020-10-20_16-40-20_camera100.avi-fix.mp4,Jurmala,2,16,40,20,16.4,6.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.3,1,0,0,2020-10-20,2020-10-20 16:40:20,afternoon,weekday
2020-10-21_08-41-28_camera100.avi-fix.mp4,Jurmala,2,8,41,28,11.2,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0,0,0,2020-10-21,2020-10-21 08:41:28,morning,weekday
2020-10-21_10-22-59_camera100.avi-fix.mp4,Jurmala,2,10,22,59,18.1,6.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0,0,0,2020-10-21,2020-10-21 10:22:59,morning,weekday
2020-10-21_10-46-37_camera100.avi-fix.mp4,Jurmala,2,10,46,37,17.9,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0,0,0,2020-10-21,2020-10-21 10:46:37,morning,weekday
2020-10-21_14-50-35_camera100.avi-fix.mp4,Jurmala,2,14,50,35,13.9,4.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1,0,1,2020-10-21,2020-10-21 14:50:35,afternoon,weekday
2020-10-22_07-11-44_camera100.avi-fix.mp4,Jurmala,2,7,11,44,28.8,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0,0,0,2020-10-22,2020-10-22 07:11:44,morning,weekday
2020-10-22_07-18-13_camera100.avi-fix.mp4,Jurmala,2,7,18,13,10.6,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0,0,0,2020-10-22,2020-10-22 07:18:13,morning,weekday
